GameId,TournamentName,StartDate,EndDate,Location,Teamplay,TotalUSDPrize
443,DreamHack Summer 2019 (Brawlhalla Doubles),2019-06-16,2019-06-16,J?k?ing Sweden,1,10000
406,IGN Convention ME 2017,2017-12-15,2017-12-15,Abu Dhabi United Arab Emirates,0,4000
245,ESL India Premiership 2018 Summer: Online Stage,2018-04-04,2018-05-25,Online,1,6641.16
439,epic.TWENTY SEVEN (RSS),2019-06-14,2019-06-16,Kettering,1,942.8
561,A1 eSports League Austria - Season 2 (Project Cars 2),2018-10-20,2018-10-20,Vienna Austria,0,16800
164,ESL Dutch Championship - Summer 2019 (LoL),2019-06-16,2019-06-16,Haarlem Noord-Holland Netherlands,1,7322.25
534,Lightspeed Cup #6,2019-06-19,2019-06-19,Online,1,560.54
245,ESL Southeast Europe Championship: Season 9 Playoffs (CS:GO),2019-06-17,2019-06-19,Online,1,4491.6
245,SEA Fire Championship 2019,2019-06-18,2019-06-20,Hanoi Vietnam,1,10000
439,Coupe de France 2018,2018-06-23,2018-06-24,Aubervilliers,1,23319.27
554,PMCO Spring - Middle East,2019-06-07,2019-06-08,Middle East,1,23000
439,Coupe de France 2017,2017-05-13,2017-05-13,Paris,1,21860.47
566,FACEIT Pro Series Week 3,2019-06-20,2019-06-20,Online,1,5000
567,Fandom Legends MTG: Arena #11,2019-06-20,2019-06-20,Online,0,4000
534,Fortnite World Cup 2019 - Week 10 - Oceania,2019-06-20,2019-06-21,Online,1,100000
534,Fortnite World Cup 2019 - Week 10 - Asia,2019-06-20,2019-06-21,Online,1,150000
164,MCR 2013 (LoL),2013-10-12,2013-10-13,Czech Republic,1,1030.74
164,MCR 2018 (LoL),2018-11-09,2018-11-11,Brno Jihomoravsk?kraj Czech Republic,1,4592.86
567,Fandom Legends MTG: Arena #6,2019-05-16,2019-05-16,Online,0,4000
179,AYN Cup,2005-01-15,2005-01-15,Online,0,50
179,Bye Bye 2004! Welcome 2005!,2004-12-26,2004-12-26,Online,0,200
179,_InDuS_ Anniversary Tournament,2007-08-19,2007-12-14,Online,0,100
179,DauT vs F1Re Bo11 Showmatch,2016-11-16,2016-11-16,Online,0,200
179,Jidba vs TheCode Bo11 Showmatch,2016-09-03,2016-09-03,Online,0,200
162,KODE5 2006 China,2006-09-16,2006-09-17,Beijing China,1,1270
558,Cycom Weekly #16,2019-05-17,2019-05-17,Paris France,0,219
558,Cycom Weekly #17,2019-05-24,2019-05-24,Paris France,0,259.49
558,Cycom Weekly #18,2019-05-31,2019-05-31,Paris France,0,298.31
558,Cycom Weekly #19,2019-06-07,2019-06-07,Paris France,0,288.69
558,Cycom Weekly #20,2019-06-14,2019-06-14,Paris France,0,194.01
409,epic.TWENTY SEVEN (RL),2019-06-14,2019-06-16,Kettering,1,1131.36
406,Dreamolition Derby 4 (T7),2017-09-01,2017-09-03,Munich,0,10000
179,Legion Cup I,2002-05-17,2002-05-18,Online,0,1000
155,DreamHack Dallas 2019 (Halo 3),2019-05-31,2019-06-02,Dallas,1,50000
155,HCS Invitational 2019,2019-03-15,2019-03-17,Austin,1,100000
534,Fortnite World Cup 2019 - Week 10 - South America,2019-06-20,2019-06-21,Online,1,150000
534,Fortnite World Cup 2019 - Week 10 - NA West,2019-06-20,2019-06-21,Online,1,200000
534,Fortnite World Cup 2019 - Week 10 - NA East,2019-06-20,2019-06-21,Online,1,600000
331,Battle for Arnhem #6 (PM Singles),2018-04-14,2018-04-14,Arnhem,0,172.7
331,Battle for Arnhem #6 (PM Doubles),2018-04-14,2018-04-14,Arnhem,1,148.04
331,Battle for Arnhem #8 (PM Singles),2018-09-08,2018-09-08,Arnhem,0,138.72
331,Battle for Arnhem #8 (PM Doubles),2018-09-08,2018-09-08,Arnhem,1,104.04
331,Battle for Arnhem #9 (PM Doubles),2019-02-23,2019-02-23,Arnhem,1,124.54
331,Battle for Arnhem #9 (PM Singles),2019-02-23,2019-02-23,Arnhem,0,169.84
204,HFLAN Melee Edition 2019 (Singles),2019-04-20,2019-04-21,Noisy-le-Grand,0,2951.98
204,HFLAN Melee Edition 2019 (Doubles),2019-04-20,2019-04-21,Noisy-le-Grand,1,1169.54
534,Fortnite World Cup 2019 - Week 10 - Europe,2019-06-20,2019-06-21,Online,1,800000
558,WeTecThose 9 (SSBU Singles),2019-06-15,2019-06-16,Monterrey Mexico,0,1479.94
204,WeTecThose 9 (SSBM Singles),2019-06-15,2019-06-16,Monterrey Mexico,0,407.19
558,WeTecThose 9 (SSBU Doubles),2019-06-15,2019-06-16,Monterrey Mexico,1,368.03
558,Ultimate Naifu Wars #5,2019-06-22,2019-06-22,Online,0,200
558,Orbitar 71,2019-06-21,2019-06-21,Seattle WA,0,800
245,POWER Ligaen - S?on 10 Playoffs,2019-06-20,2019-06-20,Online,1,1500
245,ESEA AU CS:GO MDL Season 31 - Playoffs,2019-06-10,2019-06-13,Online,1,4500
245,ESEA EU CS:GO MDL Season 31 - Playoffs,2019-06-19,2019-06-21,Online,1,2500
151,GSL Season 2 2019 (Code S),2019-04-29,2019-06-22,Seoul South Korea,0,146710
534,Occitanie Esports 2019 (Fortnite),2019-06-22,2019-06-23,Montpellier France,1,5628.63
245,ESL Pro League Season 9: Finals,2019-06-18,2019-06-23,Montpellier France,1,600000
567,Mythic Championship III 2019,2019-06-21,2019-06-23,Las Vegas Nevada USA,0,750000
439,Pro League Season 9 - Europe,2019-01-10,2019-04-26,Online,1,27000
439,Pro League Season 9 - North America,2019-01-08,2019-04-22,Online,1,27000
439,Pro League Season 9 - Latin America,2018-12-05,2019-04-24,Online,1,27000
204,Smash Summit 8 (Singles),2019-06-13,2019-06-16,Los Angeles CA USA,0,30230
204,Smash Summit 8 (Doubles),2019-06-13,2019-06-16,Los Angeles CA USA,1,0
549,BoomTV Take No Prisoners 2019-04-25,2019-04-25,2019-04-25,United States,1,40000
558,Cycom Weekly #21,2019-06-21,2019-06-21,Paris France,0,293.67
558,The Counterpick #25,2019-06-20,2019-06-20,Minnesota,0,455.01
558,Bailrigg 7 (Singles),2019-02-23,2019-02-23,Lancaster UK,0,502.43
558,Bailrigg 7 (Doubles),2019-02-23,2019-02-23,Lancaster UK,1,93.96
558,Bailrigg 7 (Squad Strike),2019-02-23,2019-02-23,Lancaster UK,0,93.97
374,Bailrigg 6 (SSB4 Singles),2018-11-10,2018-11-10,Lancaster UK,0,382.68
374,Bailrigg 6 (SSB4 Doubles),2018-11-10,2018-11-10,Lancaster UK,1,93.4
409,RLCS Season 7 - Finals,2019-06-21,2019-06-23,Newark NJ USA,1,529500
558,Gameworks Ultimate #16,2019-03-22,2019-03-23,Chesapeake VA,0,345
179,World Clan League 1,2004-02-01,2004-06-13,Online,1,25000
179,Age of Conquerors AmeriCup,2005-04-11,2005-08-31,Online,0,4000
558,PRISM 182,2019-06-05,2019-06-05,Fort Myers FL,0,290
558,PRISM 183,2019-06-12,2019-06-12,Fort Myers FL,0,255
558,PRISM 184,2019-06-19,2019-06-19,Fort Myers FL,0,250
558,FLEX #18 (SSBU),2019-06-21,2019-06-21,Potomac MD,0,275
374,Glitch 4 (Singles),2018-04-28,2018-04-28,Laurel MD,0,1710
374,Glitch 4 (Doubles),2018-04-28,2018-04-28,Laurel MD,1,640
374,Glitch 3 (SSB4 Singles),2017-05-06,2017-05-06,Baltimore MD,0,1580
374,Glitch 3 (SSB4 Doubles),2017-05-06,2017-05-06,Baltimore MD,1,660
374,Glitch 5 (Sinlges),2018-09-29,2018-09-29,Laurel MD,0,1120
374,Glitch 5 (Doubles),2018-09-29,2018-09-29,Laurel MD,1,540
331,SMASHADELPHIA 2018 (PM Singles),2018-06-22,2018-06-24,Phoenixville PA,0,1500
331,SMASHADELPHIA 2018 (PM Doubles),2018-06-22,2018-06-24,Phoenixville PA,1,210
204,SMASHADELPHIA 2018 (SSBM Singles),2018-06-22,2018-06-24,Phoenixville PA,0,1440
204,SMASHADELPHIA 2018 (SSBM Doubles),2018-06-22,2018-06-24,Phoenixville PA,1,260
374,SMASHADELPHIA 2018 (SSB4 Singles),2018-06-22,2018-06-24,Phoenixville PA,0,1020
374,SMASHADELPHIA 2018 (SSB4 Doubles),2018-06-22,2018-06-24,Phoenixville PA,1,210
205,SMASHADELPHIA 2018 (SSBB Singles),2018-06-22,2018-06-24,Phoenixville PA,0,200
558,PCC : ENDGAME,2019-06-22,2019-06-22,Toulouse France,0,1594.24
558,Bailrigg 8 (Singles),2019-06-22,2019-06-22,Lancaster UK,0,980.24
558,Bailrigg 8 (Doubles),2019-06-22,2019-06-22,Lancaster UK,1,190.96
558,WANTED Saison 2 - Chapitre 12,2019-06-22,2019-06-22,Paris France,0,813.06
558,Pratershine 3 (SSBU Singles),2019-06-22,2019-06-22,Wien Austria,0,286.96
204,Pratershine 3 (SSBM Singles),2019-06-22,2019-06-22,Wien Austria,0,86.54
204,Pratershine 3 (SSBM Doubles),2019-06-22,2019-06-22,Wien Austria,1,63.76
558,Pratershine 3 (SSBU Doubles),2019-06-22,2019-06-22,Wien Austria,1,182.2
558,Second City Smash (Singles),2018-12-15,2018-12-16,Chicago IL,0,850
155,UGC Halo Classic 2019,2019-01-11,2019-01-13,St. Louis,1,29400
558,Second City Smash 3 (Singles),2019-06-22,2019-06-22,Chicago IL,0,2780
558,JAM the Edge! #4,2019-06-22,2019-06-22,L?becke Germany,0,222.05
558,Gameworks Ultimate #29,2019-06-21,2019-06-22,Chesapeake VA,0,530
558,Gameworks Ultimate #22,2019-05-03,2019-05-04,Chesapeake VA,0,380
558,Gameworks Ultimate #23,2019-05-10,2019-05-11,Chesapeake VA,0,405.01
558,Gameworks Ultimate #24,2019-05-17,2019-05-18,Chesapeake VA,0,400
558,Gameworks Ultimate #26,2019-05-31,2019-06-01,Chesapeake VA,0,375.01
558,Gameworks Ultimate #25,2019-05-24,2019-05-25,Chesapeake VA,0,445.01
558,Gameworks Ultimate #28,2019-06-14,2019-06-15,Chesapeake VA,0,365
558,Gameworks Ultimate #27,2019-06-07,2019-06-08,Chesapeake VA,0,375
558,Gameworks Ultimate #17,2019-03-29,2019-03-30,Chesapeake VA,0,355
558,Gameworks Ultimate #19,2019-04-12,2019-04-13,Chesapeake VA,0,340
558,Gameworks Ultimate #18,2019-04-05,2019-04-06,Chesapeake VA,0,400
558,Gameworks Ultimate #21,2019-04-26,2019-04-27,Chesapeake VA,0,295
558,Gameworks Ultimate #20,2019-04-19,2019-04-20,Chesapeake VA,0,320
590,CotSAI,2019-04-15,2019-05-12,Online,0,1000
151,Starcraft 2 ESEN Open,2018-12-06,2018-12-07,Online,0,120
162,WCG China Finals 2004 (Counter-Strike),2004-07-17,2004-07-18,Beijing China,1,14145
558,Pratershine 2 (SSBU Singles),2019-04-13,2019-04-13,Wien Austria,0,289.62
406,TGU x SEA Major Thailand 2019 (Tekken 7),2019-06-22,2019-06-23,Bangkok Thailand,0,1000
204,Pratershine 2 (SSBM Singles),2019-04-13,2019-04-13,Wien Austria,0,117.66
272,NidoManche 5,2019-06-23,2019-06-23,Online,0,201.53
588,qihl Dota Underlords Invitational #2,2019-06-23,2019-06-23,Online,0,800
162,ESWC 2005 China,2005-06-10,2005-06-11,Beijing China,1,8400
162,WEG III Asian Regional Selection,2005-09-09,2005-09-11,Beijing China,1,4560
439,ESL Italia Championship Winter 2018 - Serie A: Group Stage,2018-10-16,2018-12-05,Milan Italy,1,2269.54
155,Gamers For Giving 2019 (Halo 3),2019-03-23,2019-03-24,St. Louis,1,20000
245,ESL Championnat National Summer 2019 (CS:GO),2019-04-08,2019-06-23,Online / Final: Montpellier France,1,17055
245,PLAYzone Challenge 2019 (CS:GO),2019-06-23,2019-06-23,Brno Czech Republic,1,2663.93
245,Go4CS:GO EU #361,2019-06-23,2019-06-23,Online,1,113.7
164,ESL SEEC Season 3 LAN Finals (LoL),2016-04-20,2016-05-29,Bucharest Romania,1,4960
164,ESL SEEC Season 4 LAN Finals (LoL),2016-11-17,2016-11-21,Belgrade Serbia,1,4237.28
164,ESL Southeast Europe Championship: Season 9 Playoffs (LoL),2019-05-05,2019-06-21,Online/Offline,1,4491.6
558,Occitanie Esports 2019 (SSBU),2019-06-22,2019-06-23,Montpellier France,0,1138.92
151,WCS 2019 Summer - EU Qualifier,2019-06-08,2019-06-22,Online,0,10000
164,Occitanie Esports 2019 (LoL),2019-06-22,2019-06-23,France,1,5700
409,Baltic eSports League Season 3 - Finals (RL),2019-06-02,2019-06-02,Riga Latvia,1,1903.83
151,Banshee Tournament #16,2019-03-09,2019-03-09,Online,0,175
151,Banshee Tournament #17,2019-03-30,2019-03-30,Online,0,238
586,Brawl Stars North America Open 2019: Week 8,2019-06-23,2019-06-23,Online,1,1200
151,WCS 2019 Summer - NA Qualifier,2019-06-08,2019-06-23,Online,0,10000
151,Banshee Tournament #22,2019-06-22,2019-06-22,Online,0,143
151,Banshee Tournament #21,2019-06-08,2019-06-08,Online,0,165
151,Banshee Tournament #18,2019-04-20,2019-04-20,Online,0,288
151,Banshee Tournament #19,2019-05-11,2019-05-11,Online,0,125
151,Banshee Tournament #20,2019-05-25,2019-05-25,Online,0,200
558,Randall City 2 (SSBU Singles),2019-06-22,2019-06-23,Edmonton Canada,0,877.54
204,Randall City 2 (SSBM Singles),2019-06-22,2019-06-23,Edmonton Canada,0,665.71
558,Gameworks Ultimate #15,2019-03-15,2019-03-16,Chesapeake VA,0,405.01
558,Gameworks Ultimate #14,2019-03-08,2019-03-09,Chesapeake VA,0,415.01
439,UK Invitational 2017,2017-09-22,2017-09-22,Birmingham,1,5750.62
409,Telialigaen Spring 2019 (RL),2019-05-25,2019-05-26,Oslo,1,5755
231,ZBT Invitational,2019-06-17,2019-06-24,Online,1,14568
553,N?burgring HL Challenge 2019,2019-06-20,2019-06-23,N?burgring Germany,0,18240
558,Gameworks Ultimate #10,2019-02-08,2019-02-08,Chesapeake VA,0,360
558,Gameworks Ultimate #12,2019-02-22,2019-02-23,Chesapeake VA,0,315
558,Gameworks Ultimate #13,2019-03-01,2019-03-02,Chesapeake VA,0,365
558,Gameworks Ultimate #11,2019-02-15,2019-02-16,Chesapeake VA,0,335
151,Alpha X Pro Series - Impact vs Zest,2019-06-23,2019-06-23,online,0,113
151,Alpha X Pro Series - Vindicta vs eGGz,2019-06-16,2019-06-16,online,0,70
151,Alpha X Pro Series - soO vs TY,2019-06-09,2019-06-09,online,0,301
151,Alpha X Pro Series - Solar vs TY,2019-06-06,2019-06-06,online,0,135
151,Alpha X Pro Series - ArT vs AqueroN,2019-06-02,2019-06-02,online,0,68
151,Alpha X Pro Series - starkiller vs Railgan,2019-05-30,2019-05-30,online,0,60
151,Alpha X Pro Series - Armani vs Astrea,2019-05-24,2019-05-24,online,0,91
151,Afreeca World Invitational #40,2019-06-22,2019-06-22,Online,0,200
151,PLAYzone Challenge #1,2019-06-22,2019-06-22,Brno Czech Republic,0,360
151,epic.TWENTY SEVEN (SC2),2019-06-14,2019-06-16,Kettering,0,842.22
439,ESL Premiership Spring 2018 (R6S),2018-03-10,2018-03-11,Leicester,1,11359.35
534,DoigCup #3,2019-06-26,2019-06-26,Online,1,1126.89
179,MSC Promo TheViper vs TheMax Pa7 Showmatch,2019-06-27,2019-06-27,Online,0,700
245,CIS ESPORTS LEAGUE CHALLANGER JUNE PART #1,2019-06-07,2019-06-19,Online,0,1250
566,FACEIT Pro Series Week 4,2019-06-27,2019-06-27,Online,1,5000
566,WES Global,2019-05-18,2019-05-18,Online,1,2500
406,OSL Futures: Tekken 7,2019-05-31,2019-06-28,Seoul Korea,0,35425.44
162,CEG Beijing 2008,2008-11-22,2008-11-24,Beijing China,1,9517.54
162,CEG Chengdu 2008,2008-12-19,2008-12-22,Chengdu China,1,9490
532,Simfest 2019 SLM,2019-01-29,2019-01-29,Online,0,125
532,Simfest 2019 PLM,2019-01-29,2019-01-29,Online,0,50
558,WANTED Saison 2 - Chapitre 4,2019-02-23,2019-02-23,Paris France,0,833.34
558,WANTED Saison 2 - Chapitre 3,2019-02-16,2019-02-16,Paris France,0,735.34
558,WANTED Saison 2 - Chapitre 2,2019-02-09,2019-02-10,Paris France,0,943.06
558,WANTED Saison 2 - Chapitre 1,2019-01-19,2019-01-20,Paris France,0,1018.32
534,UMG Friday Fortnite 2019-06-28,2019-06-28,2019-06-28,Online,1,10000
559,Minecraft Monday 2019-06-24,2019-06-24,2019-06-24,Online,1,10000
534,Fortnite World Cup 2019 - Creative - TOMOYATRIALS,2019-06-14,2019-06-25,Online,0,15000
272,Zerator cup #7,2019-06-29,2019-06-29,Strasbourg France,1,4559.41
231,EPICENTER Major 2019,2019-06-22,2019-06-30,Moscow Russia,1,1000000
158,Warcraft Gold League 2019 - Summer,2019-06-22,2019-06-30,Shanghai China,0,59716.5
158,Golden Championship Series - Winter 2018,2018-11-28,2018-12-08,Shanghai,0,16571.04
566,Twitch Rivals: Apex Elite Queue Challenge,2019-06-19,2019-06-19,Online,1,25600
554,PMCO Spring - India,2019-06-14,2019-06-15,Middle East,1,175000
561,Logitech G Challenge 2019 - USA Q1 PS4,2019-06-23,2019-06-23,Online,0,500
561,Logitech G Challenge 2019 - USA Q1 PC,2019-06-23,2019-06-23,Online,0,500
558,Taipei Major 2019 (SSBU),2019-06-08,2019-06-09,Taipei Taiwan,0,468.18
245,Orl?ns Game Show 2019 (CS:GO),2019-06-29,2019-06-30,Orl?ns France,1,6817.26
151,RNG Challenger Cup #2,2019-06-24,2019-06-29,Online,0,739.51
151,DreamHack Dallas 2019 (SC2 BYOC),2019-06-01,2019-06-01,Dallas,0,600
151,DreamHack Denver 2017 (SC2 BYOC),2017-10-21,2017-10-21,Denver United States,0,2000
162,WEF 2005,2005-09-04,2005-09-06,Qingdao China,1,6483.75
162,WGT 2006,2006-07-22,2006-07-23,China,1,10800
558,Cycom Weekly #22,2019-06-28,2019-06-28,Paris France,0,204.66
552,DCL June 2019 Constructed Finals,2019-06-29,2019-06-29,Online,0,250
583,Stunfest 2019 (MK11),2019-05-17,2019-05-18,Rennes France,0,5583.72
558,Fandom Legends: Smash Ultimate,2019-04-10,2019-04-10,Online,0,4240
162,WCG China Finals 2003 (Counter-Strike),2003-09-05,2003-09-07,Beijing China,1,13800
558,Unismash #5 Drowning in pools,2019-06-29,2019-06-29,Frankfurt Germany,0,1241.12
558,The Ultimate Performance,2019-06-29,2019-06-29,Rotterdam Netherlands,0,1056.65
558,TheReset #6 (SSBU Singles),2019-06-14,2019-06-16,Z?ich Switzerland,0,1251.27
558,TheReset #6 (SSBU Doubles),2019-06-14,2019-06-16,Z?ich Switzerland,1,340.34
204,TheReset #6 (SSBM Singles),2019-06-14,2019-06-16,Z?ich Switzerland,0,280.28
204,TheReset #6 (SSBM Doubles),2019-06-14,2019-06-16,Z?ich Switzerland,1,80.08
558,Gameworks Ultimate #30,2019-06-28,2019-06-29,Chesapeake VA,0,430
558,I Wanna Smash XXVII,2019-06-28,2019-06-28,Santiago Chile,0,61.74
558,Smash Horizon (SSBU),2019-06-29,2019-06-29,Alberta Canada,0,731.44
409,Gfinity Weekly Cups: Europe 3v3 - Cup 1,2015-09-04,2015-09-04,Online,1,455.7
409,Gfinity Weekly Cups: Europe 3v3 - Cup 2,2015-09-11,2015-09-11,Online,1,462.87
558,Breakpoint Ultimate #1,2019-06-29,2019-06-29,Wien Austria,0,341.59
409,Gfinity Weekly Cups: Europe 3v3 - Cup 3,2015-09-18,2015-09-18,Online,1,467.13
409,Gfinity Weekly Cups: Europe 3v3 - Cup 4,2015-09-25,2015-09-25,Online,1,455.1
409,Gfinity Weekly Cups: Europe 3v3 - Cup 5,2015-10-02,2015-10-02,Online,1,456.48
409,Gfinity Weekly Cups: Europe 3v3 - Cup 6,2015-10-09,2015-10-09,Online,1,459.47
409,Gfinity Weekly Cups: Europe 3v3 - Cup 7,2015-10-16,2015-10-16,Online,1,463.1
409,Gfinity Weekly Cups: Europe 3v3 - Cup 8,2015-10-23,2015-10-23,Online,1,460.16
409,Gfinity Weekly Cups: Europe 3v3 - Cup 9,2015-10-30,2015-10-30,Online,1,463.13
409,Gfinity Weekly Cups: Europe 3v3 - Cup 10,2015-11-06,2015-11-06,Online,1,452.02
409,Gfinity Weekly Cups: Europe 3v3 - Cup 11,2015-11-13,2015-11-13,Online,1,304.12
409,Gfinity Weekly Cups: Europe 3v3 - Cup 12,2015-11-20,2015-11-20,Online,1,304.01
409,Gfinity Weekly Cups: Europe 3v3 - Cup 13,2015-11-27,2015-11-27,Online,1,300.77
409,Gfinity Weekly Cups: Europe 3v3 - Cup 14,2015-12-04,2015-12-04,Online,1,226.52
406,CHIKURINCUP,2019-06-29,2019-06-29,Nagasaki Japan,0,7880
558,Mad Arcadian,2019-06-29,2019-06-29,Madrid Spain,0,163.97
558,L'Escorxador #2,2019-06-29,2019-06-29,Barcelona Spain,0,159.41
558,bib Breakdown #01,2019-06-29,2019-06-29,Bergisch Gladbach Germany,0,256.2
151,HomeStory Cup XIX,2019-06-27,2019-06-30,Krefeld Germany,0,9500
567,Fandom Legends MTG: Arena #12,2019-06-27,2019-06-27,Online,0,4000
558,The Gathering 2019 (SSBU),2019-04-19,2019-04-20,Hamar Norway,0,704.94
558,Down Forward Fierce (SSBU),2019-03-02,2019-03-02,Cape Town South Africa,0,49.89
558,HelmiLAN kev? '19,2019-04-20,2019-04-20,Helsinki Finland,0,219.29
558,Dual Smash #7 (Singles),2019-06-29,2019-06-29,Alicante Spain,0,211.79
558,L'Escorxador,2019-03-30,2019-03-30,Barcelona Spain,0,196.52
558,Dual Smash #6 (Singles),2019-05-11,2019-05-12,Alicante Spain,0,80.89
558,PRISM 185,2019-06-26,2019-06-26,Fort Myers FL,0,255
164,Orl?ns Game Show 2019 (LoL),2019-06-28,2019-06-30,Orl?ns France,1,6780
504,The Gathering 2019 (PUBG),2019-04-18,2019-04-19,Hamar Norway,1,2736
245,FACEIT Pro League EU June 2019 (CS:GO),2019-06-01,2019-06-30,Online,0,20000
245,FPL-C Europe #23 2019 (CS:GO),2019-06-01,2019-06-30,Online,0,3000
245,FACEIT Pro League NA June Week #3 2019 (CS:GO),2019-06-20,2019-06-27,Online,0,9800
245,WINNERS League - Season 2: Europe Invite Division Playoffs,2019-06-04,2019-06-25,Online,1,15000
245,Finnish Esports League Season 6 - Finals,2019-06-25,2019-06-25,Helsinki Finland,1,15348.15
245,Gamers Club Masters III,2019-06-27,2019-06-30,S? Paulo Brazil,1,18130.8
245,Icelandic Esports League Season 1 Finals,2019-06-27,2019-06-27,Reykjavik Iceland,1,2565
245,GEXCon 2019 - NCS Major,2019-06-28,2019-06-30,Washington D.C. USA,1,10000
559,Minecraft Monday 2019-07-01,2019-07-01,2019-07-01,Online,1,10000
558,Dual Smash #1,2018-12-23,2018-12-23,Alicante Spain,0,150.11
558,Dual Smash #2,2019-01-20,2019-01-20,Alicante Spain,0,211.4
558,Dual Smash #3,2019-02-16,2019-02-16,Alicante Spain,0,105.04
558,Dual Smash #4,2019-03-16,2019-03-16,Alicante Spain,0,159.76
558,Dual Smash #5,2019-04-27,2019-04-27,Alicante Spain,0,144
552,DCL June 2019 Draft Finals,2019-06-30,2019-06-30,Online,0,250
406,CEO 2019 (TEKKEN 7),2019-06-28,2019-06-30,Daytona Beach Florida,0,8908
204,CEO 2019 (SSBM),2019-06-28,2019-06-30,Daytona Beach Florida,0,3300
558,CEO 2019 (SSBU),2019-06-28,2019-06-30,Daytona Beach Florida,0,11640
409,Gfinity Weekly Cups: Europe 3v3 - Cup 15,2015-12-11,2015-12-11,Online,1,225.17
409,Gfinity Weekly Cups: Europe 3v3 - Cup 16,2015-12-18,2015-12-18,Online,1,223.66
409,Gfinity Weekly Cups: Europe 3v3 - Cup 17,2016-01-08,2016-01-08,Online,1,217.74
409,Gfinity Weekly Cups: Europe 3v3 - Cup 18,2016-01-15,2016-01-15,Online,1,214.38
409,Gfinity Weekly Cups: Europe 3v3 - Cup 19,2016-01-22,2016-01-22,Online,1,214.67
409,Gfinity Weekly Cups: Europe 3v3 - Cup 20,2016-02-05,2016-02-05,Online,1,216.99
409,Gfinity Weekly Cups: Europe 3v3 - Cup 21,2016-02-12,2016-02-12,Online,1,216.85
409,Gfinity Weekly Cups: Europe 3v3 - Cup 22,2016-02-19,2016-02-19,Online,1,215.13
409,Gfinity Weekly Cups: Europe 3v3 - Cup 23,2016-02-26,2016-02-26,Online,1,208.01
409,Gfinity Weekly Cups: Europe 3v3 - Cup 24,2016-03-05,2016-03-05,Online,1,213.41
409,Gfinity Weekly Cups: Europe 3v3 - Cup 25,2016-03-12,2016-03-12,Online,1,215.78
409,Gfinity Weekly Cups: Europe 3v3 - Cup 26,2016-03-19,2016-03-19,Online,1,217.07
409,Gfinity Weekly Cups: Europe 3v3 - Cup 27,2016-03-26,2016-03-26,Online,1,211.96
558,Brawl on the Bay,2019-06-30,2019-06-30,Erie PA,0,1500
558,HLP Tech Fest 2019 (SSBU),2019-04-12,2019-04-14,Horta Portugal,0,124.3
177,Tabben vs Mitoe Showmatch $100,2019-06-30,2019-06-30,Online,0,100
177,Aizamk vs SomppukunkkuShowmatch $106,2019-06-22,2019-06-22,Online,0,106
558,Dairantou #12 (SSBU Singles),2019-06-30,2019-06-30,British Columbia Canada,0,381.87
558,Dairantou #12 (SSBU Doubles),2019-06-30,2019-06-30,British Columbia Canada,1,76.38
205,Dairantou #12 (SSBB Singles),2019-06-30,2019-06-30,British Columbia Canada,0,76.38
204,Dairantou #12 (SSBM Singles),2019-06-30,2019-06-30,British Columbia Canada,0,152.76
204,Dairantou #12 (SSBM Doubes),2019-06-30,2019-06-30,British Columbia Canada,1,76.38
558,Koneistamo 19 (SSBU Singles),2019-06-28,2019-06-30,Turku Finland,0,289.93
245,alpenScene Premiership: Season 3,2019-06-29,2019-06-30,Vienna Austria,1,1477.72
528,Blitzkrieg Battle: Europe - Season 1: Week 3,2019-06-30,2019-06-30,Online,1,500
534,DoigCup #4,2019-07-03,2019-07-03,Online,1,1131.28
272,Rookie's Cup,2019-06-15,2019-06-16,Online,0,282.33
553,Formula V Challenge #2 2019,2019-06-30,2019-06-30,Cham Switzerland,0,9216
561,Logitech G Challenge 2019 - USA Q2 PS4,2019-06-30,2019-06-30,Online,0,500
557,Deadman Invitational Summer 2019,2019-06-22,2019-06-29,Online,0,32000
561,Logitech G Challenge 2019 - USA Q2 PC,2019-06-30,2019-06-30,Online,0,500
409,Gfinity Weekly Cups: Europe 3v3 - Cup 28,2016-04-02,2016-04-02,Online,1,213.45
409,Gfinity Weekly Cups: Europe 3v3 - Cup 29,2016-04-09,2016-04-09,Online,1,211.93
409,Gfinity Weekly Cups: Europe 3v3 - Cup 30,2016-04-15,2016-04-15,Online,1,355.32
447,Paladins Mid Season Invitational 2019,2019-06-30,2019-07-03,Atlanta Gerorgia,1,110000
409,Dreamhack Montreal 2017 (RL),2017-09-09,2017-09-10,Montreal,1,12500
409,Gfinity Weekly Cups: Europe 3v3 - Cup 31,2016-04-22,2016-04-22,Online,1,359.71
409,Gfinity Weekly Cups: Europe 3v3 - Cup 32,2016-04-29,2016-04-29,Online,1,365.74
409,Gfinity Weekly Cups: Europe 3v3 - Cup 33,2016-05-06,2016-05-06,Online,1,360.93
409,Gfinity Weekly Cups: Europe 3v3 - Cup 34,2016-05-13,2016-05-13,Online,1,359.26
409,Gfinity Weekly Cups: Europe 3v3 - Cup 35,2016-05-20,2016-05-20,Online,1,362.81
409,Gfinity Weekly Cups: Europe 3v3 - Cup 36,2016-05-27,2016-05-27,Online,1,366.01
409,Gfinity Weekly Cups: Europe 3v3 - Cup 37,2016-06-03,2016-06-03,Online,1,363.02
409,Gfinity Weekly Cups: Europe 3v3 - Cup 38,2016-06-10,2016-06-10,Online,1,358.61
